Customer_ID,Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Credit_Limit,Credit_Score,Avg_Utilization_Ratio,Revolving_Balance,Avg_Open_To_Buy,Total_Spend_12m,Avg_Transaction_Amount,Total_Trans_Count_12m,Months_Inactive_12m,Contacts_Count_12m,Num_Products,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Payment_Ratio,Late_Payments_12m,Digital_Engagement_Score,Reward_Points_Balance,Travel_Spend_Pct,Dining_Spend_Pct,Intl_Spend_Pct,Cashback_Redeemed_12m,NPS_Score,Mobile_App_Logins_12m,Paperless_Billing,Autopay_Enrolled,Join_Date,Churn
AMEX0143057,78,F,Post-Graduate,Married,$120K+,Gold,33,15697.4,422,0.5283,6741.88,8955.52,8733.51,396.98,22,1,1,4,1.5256,1.1862,0.7091,1,29.42,42890,0.2191,0.0391,0.0307,992.4,8,95,1,0,2019-08-13,0
AMEX0143058,78,F,Some College,Unknown,$120K+,Gold,25,32630.29,754,0.3518,9954.1,22676.19,7958.33,1326.39,6,2,3,2,1.6232,1.8871,0.8285,2,66.24,14108,0.4896,0.3414,0.2169,279.29,6,248,0,0,2012-11-19,0
AMEX0143059,58,M,Uneducated,Married,$40K-$60K,Gold,65,14334.98,655,0.0291,272.61,14062.37,444.7,5.29,84,1,1,3,1.5787,1.2852,0.3806,0,58.03,122542,0.2189,0.1441,0.0541,927.56,9,217,0,0,2006-05-11,0
AMEX0143060,38,M,Uneducated,Married,$60K-$80K,Blue,188,8989.49,673,0.3435,2593.81,6395.68,4422.82,40.58,109,0,1,1,0.7356,1.0787,0.9137,2,49.15,108669,0.2284,0.0299,0.1771,124.76,7,310,0,0,2013-04-26,0
AMEX0143061,34,F,Post-Graduate,Married,$60K-$80K,Green,293,11445.64,653,0.2127,1387.47,10058.17,2283.93,11.48,199,0,3,5,1.7289,1.0748,0.733,0,33.5,241080,0.0368,0.3363,0.0851,312.05,10,328,1,1,2004-07-04,0
AMEX0143062,49,F,Graduate,Single,$60K-$80K,Green,183,15069.73,770,0.2683,2249.16,12820.57,3917.43,95.55,41,0,1,2,0.7267,1.0723,0.5394,1,68.87,195621,0.4072,0.1054,0.1974,216.78,10,6,0,0,2018-02-09,0
AMEX0143063,49,M,High School,Married,$40K-$60K,Centurion,216,165785.17,822,0.4896,18430.88,147354.29,101092.81,1982.21,51,1,0,1,0.7286,1.3602,0.6362,0,40.28,15786,0.3612,0.3692,0.0724,230.37,8,55,0,0,2017-10-07,0
AMEX0143064,53,F,Graduate,Divorced,$40K-$60K,Green,297,7427.7,316,0.1687,821.82,6605.88,907.83,8.65,105,6,4,2,0.5086,1.593,0.4822,0,78.46,312777,0.4122,0.0019,0.0762,131.56,9,150,0,0,2023-03-21,1
AMEX0143065,47,F,Post-Graduate,Single,$40K-$60K,Blue,215,3402.1,545,0.2799,783.5,2618.6,1213.37,24.27,50,0,1,2,1.1934,1.761,0.9792,0,50.51,56964,0.4742,0.106,0.0628,931.31,9,71,0,1,2011-07-28,0
AMEX0143066,73,M,Graduate,Married,$80K-$120K,Blue,34,7239.73,592,0.4177,633.88,6605.85,2799.28,26.41,106,1,2,2,1.7201,1.1759,0.5626,1,82.47,210141,0.1521,0.3444,0.2483,273.5,8,95,1,1,2001-10-13,0
AMEX0143067,40,M,Some College,Married,$40K-$60K,Gold,187,16621.19,431,0.5405,2327.2,14293.99,9199.38,69.69,132,0,3,2,1.5983,1.5923,0.7702,0,61.32,395723,0.3016,0.0328,0.1587,76.16,5,50,0,0,2016-06-01,0
AMEX0143068,33,F,Some College,Divorced,$40K-$60K,Blue,118,6906.08,529,0.2902,1313.11,5592.97,1242.52,27.61,45,5,3,2,0.9424,1.3649,0.918,0,63.38,450340,0.0775,0.3751,0.1262,854.86,5,16,1,0,2002-09-27,1
AMEX0143069,38,M,Post-Graduate,Divorced,$40K-$60K,Green,49,18996.16,724,0.0453,425.54,18570.62,454.56,90.91,5,4,0,3,1.2022,1.8049,0.541,0,41.22,280359,0.1894,0.357,0.1916,95.42,7,125,1,1,2010-05-19,0
AMEX0143070,35,M,Graduate,Divorced,$60K-$80K,Green,250,15131.15,575,0.2623,1103.21,14027.94,4161.17,28.5,146,1,0,1,0.9163,0.6284,0.8345,0,62.57,451880,0.2732,0.2692,0.26,371.41,7,10,1,1,2001-11-08,0
AMEX0143071,42,F,Some College,Married,$40K-$60K,Gold,260,20698.37,804,0.233,3037.22,17661.15,5715.78,63.51,90,5,1,2,1.98,1.8286,0.8317,5,82.27,166059,0.0087,0.3639,0.2048,780.74,0,360,1,0,2025-08-13,0
AMEX0143072,56,F,Some College,Single,$40K-$60K,Green,120,16164.74,572,0.4047,5649.4,10515.34,4134.33,27.75,149,1,2,4,1.6023,0.6691,0.6829,0,85.48,310349,0.2619,0.1102,0.0943,717.72,5,226,0,1,2024-05-08,0
AMEX0143073,46,M,Some College,Unknown,$40K-$60K,Blue,140,5675.49,475,0.286,248.24,5427.25,2223.88,17.93,124,1,4,1,1.561,1.6809,0.3634,0,78.32,101799,0.3779,0.2999,0.0123,17.06,0,56,1,0,2013-12-20,1
AMEX0143074,74,F,Some College,Divorced,$60K-$80K,Green,70,7425.08,766,0.0942,79.2,7345.88,627.7,3.32,189,1,4,4,1.1937,0.9882,0.7367,0,37.09,21550,0.1842,0.1725,0.1165,218.53,9,143,1,0,2008-04-22,0
AMEX0143075,37,M,Post-Graduate,Married,$80K-$120K,Blue,138,4620.1,575,0.2695,545.27,4074.83,624.53,3.39,184,0,5,2,1.4126,0.657,0.8423,0,35.69,32808,0.2388,0.0873,0.2178,183.99,10,42,1,0,2009-10-18,1
AMEX0143076,76,M,Some College,Married,Less than $40K,Platinum,262,52302.62,540,0.3109,7449.66,44852.96,19783.15,989.16,20,0,5,1,0.8448,0.9836,0.7872,0,42.0,442868,0.2109,0.3018,0.2545,761.99,8,7,0,1,2014-04-03,0
AMEX0143077,32,F,Graduate,Married,$40K-$60K,Centurion,9,175574.39,517,0.1885,9217.91,166356.48,27980.21,363.38,77,0,0,3,1.515,0.7991,0.9649,0,3.04,83215,0.2405,0.3005,0.0591,605.74,10,232,0,0,2002-01-09,1
AMEX0143078,61,M,Graduate,Divorced,Less than $40K,Gold,211,17973.76,384,0.1453,2176.12,15797.64,3096.17,99.88,31,5,3,5,1.012,1.0715,0.7989,0,43.64,476465,0.2263,0.1705,0.1826,634.12,7,232,0,1,2021-04-14,0
AMEX0143079,27,M,Some College,Single,$40K-$60K,Green,277,7073.9,776,0.095,198.93,6874.97,967.92,6.5,149,0,1,2,0.6262,1.7754,0.9103,0,62.0,354729,0.2243,0.1648,0.2701,769.1,8,290,1,1,2012-09-22,0
AMEX0143080,38,M,Graduate,Married,$80K-$120K,Platinum,150,52498.99,803,0.2538,5922.62,46576.37,8416.73,47.82,176,2,2,4,0.5162,1.2028,0.6198,0,45.25,263968,0.4761,0.142,0.268,461.16,4,139,0,0,2007-07-08,0
AMEX0143081,54,M,Graduate,Married,$60K-$80K,Blue,36,6445.94,332,0.1629,876.39,5569.55,679.73,9.44,72,4,1,3,1.0664,0.8569,0.4027,0,59.6,414845,0.2061,0.2074,0.286,856.04,5,124,1,1,2021-05-02,0
AMEX0143082,53,F,Uneducated,Married,$120K+,Green,169,12233.17,821,0.2431,695.29,11537.88,3699.65,264.26,14,0,1,1,1.7064,1.0958,0.6682,3,94.19,163240,0.4092,0.209,0.0816,953.47,7,253,1,1,2007-04-08,0
AMEX0143083,74,M,Post-Graduate,Married,$80K-$120K,Gold,175,42390.81,485,0.1733,5837.4,36553.41,9005.56,145.25,62,0,1,3,1.8928,1.3047,0.8711,3,66.3,384860,0.0671,0.212,0.0365,794.94,6,7,0,1,2012-08-31,0
AMEX0143084,77,M,Post-Graduate,Married,$80K-$120K,Centurion,166,59419.93,640,0.0372,1837.49,57582.44,1107.15,35.71,31,0,2,4,0.7595,1.8395,0.9241,4,59.32,340840,0.1494,0.1521,0.001,952.98,6,78,1,1,2003-05-01,0
AMEX0143085,71,F,Some College,Single,Less than $40K,Gold,20,22800.76,488,0.2929,5522.05,17278.71,9960.83,1106.76,9,1,0,2,1.2633,1.1299,0.7286,0,65.66,424557,0.1468,0.2374,0.0705,614.05,0,17,1,1,2005-04-18,0
AMEX0143086,33,M,High School,Divorced,$40K-$60K,Green,184,16405.93,477,0.2176,925.19,15480.74,2945.03,77.5,38,1,4,4,1.4937,1.3401,0.9155,0,54.86,129869,0.2323,0.1604,0.0911,120.92,8,223,1,1,2021-07-01,1
AMEX0143087,71,M,Uneducated,Married,$40K-$60K,Green,235,15747.03,554,0.6816,3854.47,11892.56,11766.47,163.42,72,1,0,3,1.7273,1.8223,0.7835,0,32.87,220021,0.2569,0.0021,0.1898,586.83,10,61,0,1,2007-04-24,0
AMEX0143088,62,F,Post-Graduate,Married,$80K-$120K,Centurion,281,167899.43,617,0.7208,35349.67,132549.76,62586.28,948.28,66,1,0,2,1.5845,0.9541,0.8208,0,67.26,147250,0.2357,0.1189,0.2356,724.76,8,185,1,0,2020-06-26,0
AMEX0143089,22,M,Graduate,Divorced,Less than $40K,Platinum,89,93024.94,624,0.511,26566.23,66458.71,25276.21,180.54,140,1,6,1,1.9294,0.5167,0.6681,5,72.9,159849,0.3012,0.0937,0.1183,326.27,9,95,1,0,2025-04-11,1
AMEX0143090,23,M,High School,Single,$40K-$60K,Blue,54,7094.97,620,0.0767,351.54,6743.43,339.47,2.74,124,1,0,2,1.5861,0.6992,0.7334,4,24.42,391754,0.1427,0.2758,0.0065,898.34,5,322,0,0,2010-04-05,0
AMEX0143091,39,M,Post-Graduate,Divorced,$120K+,Gold,275,45920.94,379,0.3854,12162.89,33758.05,8877.36,118.36,75,1,1,1,0.5832,1.1269,0.8813,2,33.15,369108,0.0983,0.3895,0.2349,636.16,5,312,0,1,2006-12-11,1
AMEX0143092,67,F,Graduate,Single,$60K-$80K,Blue,267,8795.25,477,0.0993,587.79,8207.46,525.58,3.06,172,2,4,2,1.1353,1.0784,0.472,0,96.76,20620,0.2155,0.0766,0.0546,936.55,5,39,1,1,2015-02-12,0
AMEX0143093,42,M,Graduate,Divorced,$60K-$80K,Platinum,255,83263.83,813,0.244,11738.19,71525.64,16849.75,158.96,106,6,2,4,1.3686,1.1137,0.6657,1,40.07,76310,0.4806,0.2373,0.1598,186.65,4,59,0,1,2006-11-15,0
AMEX0143094,55,F,Some College,Single,$80K-$120K,Green,24,16223.3,670,0.2534,2636.17,13587.13,4609.64,23.28,198,2,2,3,1.753,1.1739,0.7489,4,75.35,255203,0.19,0.1187,0.1266,462.74,7,175,0,1,2015-10-29,0
AMEX0143095,51,M,Uneducated,Married,Less than $40K,Blue,129,9363.45,448,0.1536,861.95,8501.5,2150.78,76.81,28,3,2,3,1.4679,1.1279,0.8647,3,92.33,449445,0.3968,0.3575,0.1619,784.93,6,174,1,0,2023-07-09,0
AMEX0143096,55,F,Post-Graduate,Married,$40K-$60K,Gold,214,39807.57,691,0.5079,12473.14,27334.43,22671.66,188.93,120,3,2,2,0.8679,1.6331,0.7027,0,52.08,236896,0.3999,0.0705,0.1814,467.05,8,91,1,1,2014-02-09,0
AMEX0143097,54,F,Post-Graduate,Divorced,$40K-$60K,Gold,25,18085.92,571,0.3048,4713.74,13372.18,3926.5,20.34,193,2,3,2,1.1931,1.6079,0.8507,0,36.98,196478,0.2152,0.1615,0.0873,166.09,4,65,1,1,2002-08-25,0
AMEX0143098,55,F,Some College,Married,$40K-$60K,Centurion,132,109960.25,399,0.3183,6929.62,103030.63,46595.93,501.03,93,0,3,3,0.5376,0.572,0.5838,0,55.68,203481,0.1831,0.2142,0.1006,460.14,5,300,1,1,2002-01-04,1
AMEX0143099,38,F,Graduate,Single,Less than $40K,Blue,280,5387.15,813,0.1678,762.17,4624.98,904.4,7.54,120,2,0,4,1.9194,0.8738,0.8568,0,71.13,154589,0.1342,0.0616,0.1272,788.33,7,268,0,1,2023-05-20,0
AMEX0143100,37,M,Graduate,Single,$120K+,Green,261,14020.28,379,0.1817,1740.78,12279.5,1568.3,23.41,67,0,0,3,1.8438,1.7849,0.8319,1,51.78,151625,0.37,0.0491,0.1634,119.82,7,68,1,1,2001-11-07,0
AMEX0143101,48,F,Some College,Single,Less than $40K,Blue,243,9999.31,777,0.4915,3385.88,6613.43,4071.47,452.39,9,2,1,2,0.8654,1.7142,0.805,1,93.08,292065,0.1444,0.1598,0.1461,678.21,8,55,0,1,2025-12-25,0
AMEX0143102,49,F,Graduate,Divorced,$40K-$60K,Green,48,15891.76,572,0.2122,1572.34,14319.42,4621.89,33.01,140,6,1,4,1.5611,1.6026,0.436,2,69.74,143026,0.2045,0.0469,0.1441,732.96,1,218,1,1,2019-05-23,0
AMEX0143103,79,F,Graduate,Married,$60K-$80K,Gold,229,31980.34,730,0.4454,2142.86,29837.48,13910.15,323.49,43,0,1,2,0.7042,1.7242,0.9726,0,51.43,57401,0.3079,0.2763,0.1533,134.98,10,208,1,0,2015-08-28,0
AMEX0143104,53,F,Post-Graduate,Single,$40K-$60K,Blue,220,2565.26,437,0.3352,377.96,2187.3,660.35,4.65,142,3,2,3,1.7594,1.0465,0.7671,2,54.45,449731,0.4479,0.3782,0.034,494.67,8,253,1,1,2008-11-22,1
AMEX0143105,64,F,Graduate,Unknown,$80K-$120K,Blue,218,6252.86,787,0.3243,624.66,5628.2,2509.04,34.37,73,0,1,2,0.859,1.7266,0.9352,0,26.57,420384,0.0889,0.214,0.293,158.69,10,154,1,0,2022-05-19,0
AMEX0143106,75,M,Some College,Single,Less than $40K,Green,260,7777.52,593,0.119,235.68,7541.84,691.68,9.1,76,0,1,1,1.678,0.8262,0.6505,0,42.3,474284,0.4884,0.2244,0.0664,549.17,6,23,1,0,2012-02-04,0
AMEX0143107,38,F,Post-Graduate,Married,Less than $40K,Green,227,11741.56,764,0.0498,181.7,11559.86,418.68,2.46,170,2,1,4,1.0883,1.129,0.4883,1,32.54,306940,0.0262,0.3555,0.1299,869.07,7,236,1,0,2016-05-14,0
AMEX0143108,64,M,Uneducated,Unknown,$40K-$60K,Blue,135,7235.3,561,0.4069,1607.29,5628.01,2558.32,36.03,71,3,3,1,1.7056,0.6151,0.6074,0,35.03,327452,0.0341,0.3417,0.2048,202.4,7,60,0,1,2007-11-03,1
AMEX0143109,49,M,Post-Graduate,Married,$40K-$60K,Platinum,185,51181.65,598,0.209,9504.11,41677.54,15250.96,564.85,27,5,0,5,0.6734,0.9208,0.4241,1,56.67,215117,0.1423,0.0421,0.2496,530.46,5,117,0,1,2018-07-17,0
AMEX0143110,67,M,Some College,Single,$40K-$60K,Platinum,259,73812.1,416,0.5253,9531.32,64280.78,42124.86,1138.51,37,0,0,5,1.9787,1.9361,0.5228,1,44.17,6998,0.1586,0.346,0.2884,355.16,4,350,0,1,2026-01-09,0
AMEX0143111,79,M,Graduate,Married,Less than $40K,Green,39,13407.23,647,0.441,3528.68,9878.55,4552.84,73.43,62,2,1,2,0.8245,1.2278,0.7635,1,47.48,86459,0.1122,0.2765,0.0121,356.8,5,155,0,0,2017-12-31,0
AMEX0143112,59,M,Graduate,Single,$40K-$60K,Green,268,16893.36,639,0.1353,1832.7,15060.66,2386.91,30.6,78,1,0,2,0.5258,0.7958,0.6294,0,55.04,415174,0.084,0.3193,0.0962,354.23,8,323,1,0,2024-03-09,0
AMEX0143113,56,F,Graduate,Divorced,$80K-$120K,Platinum,280,63242.86,602,0.2726,10230.75,53012.11,21544.76,2393.86,9,2,0,2,1.7625,0.5386,0.5728,1,55.19,413015,0.441,0.3313,0.2494,307.08,5,35,1,1,2012-11-26,0
AMEX0143114,68,F,Some College,Divorced,Less than $40K,Centurion,281,137192.22,662,0.0653,7529.51,129662.71,6359.71,39.26,162,2,1,4,1.4529,0.6258,0.7188,0,91.06,259691,0.379,0.1325,0.118,884.41,10,246,1,1,2008-06-20,0
AMEX0143115,38,F,Post-Graduate,Married,$40K-$60K,Blue,156,4233.02,831,0.339,893.45,3339.57,1287.92,85.86,15,3,1,2,1.0535,0.5702,0.8118,1,25.75,438748,0.077,0.3688,0.201,418.11,9,73,0,0,2017-09-28,0
AMEX0143116,43,F,Some College,Married,$60K-$80K,Blue,251,5216.21,517,0.2343,352.93,4863.28,1580.4,10.68,148,4,3,3,0.8485,1.7485,0.9165,0,46.23,352054,0.2045,0.1782,0.288,909.41,5,181,0,0,2018-11-25,1
AMEX0143117,77,F,High School,Married,$40K-$60K,Blue,295,9391.2,304,0.2122,569.07,8822.13,1352.08,10.02,135,2,0,4,1.6885,1.1056,0.7828,0,45.89,215111,0.0343,0.1412,0.0337,896.22,9,93,1,1,2010-07-08,0
AMEX0143118,23,F,Some College,Married,$120K+,Platinum,115,25753.75,438,0.1533,3097.38,22656.37,3372.54,33.06,102,2,0,1,0.666,0.5624,0.7462,0,56.8,191042,0.3352,0.2198,0.0123,683.3,7,69,1,1,2004-12-07,0
AMEX0143119,75,M,High School,Divorced,$80K-$120K,Platinum,11,53282.06,503,0.6838,13016.76,40265.3,37547.28,268.19,140,4,1,1,1.4161,1.7836,0.6589,0,69.11,417071,0.1646,0.0374,0.2203,636.79,5,193,1,1,2023-08-24,0
AMEX0143120,73,F,High School,Married,$40K-$60K,Blue,149,6462.49,840,0.1709,709.54,5752.95,1538.12,18.53,83,2,0,1,0.7306,1.5924,0.7815,0,34.04,329682,0.0617,0.119,0.1253,300.59,7,100,1,1,2001-09-11,0
AMEX0143121,57,M,Some College,Married,$80K-$120K,Gold,116,36427.89,819,0.4402,10163.66,26264.23,19199.62,1919.96,10,0,1,4,1.7878,1.7316,0.7164,4,82.5,332283,0.3188,0.0963,0.0388,14.25,5,294,0,1,2004-04-28,0
AMEX0143122,52,F,High School,Single,$120K+,Platinum,292,26967.93,691,0.482,1959.86,25008.07,14213.42,78.53,181,5,4,1,1.9166,1.7788,0.7599,1,13.41,71316,0.4512,0.2281,0.1257,767.85,6,274,1,0,2019-04-23,0
AMEX0143123,40,F,Post-Graduate,Married,$60K-$80K,Blue,154,5082.44,521,0.2123,467.31,4615.13,1091.18,38.97,28,0,3,4,1.4099,1.2321,0.5362,0,71.37,320862,0.2198,0.1785,0.2472,20.35,7,130,1,0,2006-10-18,0
AMEX0143124,79,F,High School,Married,$40K-$60K,Gold,175,42455.75,719,0.5859,12585.06,29870.69,34485.24,1379.41,25,0,0,2,1.2394,1.3061,0.5815,0,44.13,269458,0.4257,0.1569,0.2136,911.82,9,222,0,0,2020-03-17,0
AMEX0143125,25,M,Graduate,Married,$120K+,Green,76,7494.7,586,0.0356,180.75,7313.95,304.76,3.67,83,2,2,3,1.0626,1.9403,0.4922,5,70.91,132421,0.1048,0.2133,0.0366,635.43,6,280,0,1,2006-04-07,0
AMEX0143126,30,M,Graduate,Divorced,$80K-$120K,Platinum,276,68714.13,403,0.1825,2197.15,66516.98,16485.77,148.52,111,3,2,5,1.4455,0.6678,0.8104,3,62.39,57736,0.0028,0.1116,0.0853,602.3,9,146,0,1,2022-03-02,1
AMEX0143127,49,F,Post-Graduate,Married,$80K-$120K,Green,242,9673.4,821,0.0552,313.22,9360.18,350.32,1.81,194,0,2,2,0.9473,1.5635,0.5144,0,75.91,341611,0.3427,0.1037,0.1505,783.65,8,331,1,1,2014-08-17,0
AMEX0143128,31,F,Uneducated,Married,Less than $40K,Blue,257,9997.76,819,0.3707,482.52,9515.24,2185.03,62.43,35,6,3,2,0.6771,0.6861,0.8438,0,92.81,192560,0.4952,0.2998,0.0272,599.83,10,175,1,1,2011-12-31,1
AMEX0143129,47,F,Some College,Married,$40K-$60K,Green,285,12350.68,779,0.1804,243.68,12107.0,3073.82,21.5,143,4,1,2,1.9352,1.2552,0.8995,0,79.63,153783,0.0002,0.1846,0.0269,498.29,1,254,1,1,2009-09-27,0
AMEX0143130,33,M,Some College,Unknown,$60K-$80K,Green,192,6039.37,352,0.1414,600.22,5439.15,1145.82,23.87,48,2,0,2,1.3332,0.7683,0.5819,0,70.79,155575,0.0477,0.2538,0.1852,698.62,7,106,1,1,2025-05-18,0
AMEX0143131,26,F,High School,Married,$60K-$80K,Blue,218,6538.55,644,0.161,901.67,5636.88,1354.96,23.36,58,0,1,1,1.0578,1.3512,0.4965,4,42.52,30550,0.0411,0.3347,0.1262,100.6,0,232,1,1,2017-06-30,0
AMEX0143132,34,M,Some College,Single,$60K-$80K,Blue,252,4965.58,576,0.2247,835.68,4129.9,1468.33,29.97,49,1,2,2,1.0194,1.0384,0.5624,0,76.83,106228,0.1083,0.1297,0.012,59.56,5,64,1,0,2005-01-12,0
AMEX0143133,43,F,Some College,Unknown,$40K-$60K,Platinum,260,78429.14,561,0.1269,4464.26,73964.88,10795.59,99.04,109,0,1,1,1.4786,1.0122,0.9731,3,24.82,382739,0.2846,0.2956,0.2614,775.15,6,182,1,1,2022-10-11,0
AMEX0143134,63,M,High School,Single,Less than $40K,Centurion,123,121017.4,640,0.2841,21921.69,99095.71,38160.81,305.29,125,4,3,2,1.9808,1.6418,0.8102,3,50.82,241551,0.4151,0.2418,0.2832,39.7,7,241,1,1,2010-02-04,0
AMEX0143135,44,M,Uneducated,Divorced,$120K+,Centurion,39,93775.74,575,0.0121,660.26,93115.48,570.07,6.79,84,4,5,3,0.55,1.0404,0.7213,0,56.73,447802,0.275,0.2351,0.2834,177.93,10,233,1,1,2002-06-06,0
AMEX0143136,42,F,Uneducated,Married,$40K-$60K,Green,239,5402.49,316,0.2792,357.56,5044.93,1550.49,31.64,49,0,2,4,0.6442,1.5619,0.5441,1,59.14,296277,0.4101,0.3354,0.053,764.84,0,58,1,0,2021-04-24,0
AMEX0143137,71,F,High School,Married,$60K-$80K,Blue,273,9315.19,743,0.1951,706.66,8608.53,2688.19,116.88,23,1,0,3,0.5364,1.5347,0.5357,0,20.84,131459,0.2381,0.2921,0.1881,306.82,6,280,0,0,2007-06-07,1
AMEX0143138,78,M,High School,Married,$40K-$60K,Gold,270,47649.74,776,0.1395,3433.48,44216.26,4124.87,164.99,25,0,2,4,1.2277,1.0803,0.8033,3,88.9,494171,0.0052,0.0009,0.0717,640.28,8,268,1,1,2003-06-11,0
AMEX0143139,25,M,Graduate,Married,$60K-$80K,Gold,270,48691.43,836,0.1312,5256.49,43434.94,9020.94,45.33,199,6,2,2,1.1129,1.8473,0.7721,0,54.25,468191,0.3533,0.2528,0.2558,508.47,1,154,0,0,2012-09-24,1
AMEX0143140,71,F,Graduate,Married,$80K-$120K,Platinum,205,70520.82,429,0.2554,15170.4,55350.42,11301.42,66.09,171,4,2,2,1.5712,1.2045,0.8312,1,54.59,366035,0.0992,0.2908,0.2045,159.61,0,331,0,1,2012-03-05,0
AMEX0143141,54,F,Graduate,Married,$60K-$80K,Blue,124,4127.88,737,0.0888,255.64,3872.24,273.56,2.22,123,2,0,5,1.7152,1.1987,0.6078,0,38.18,480593,0.1597,0.1869,0.1858,913.4,8,103,1,1,2004-05-14,0
AMEX0143142,34,F,Graduate,Married,$40K-$60K,Gold,8,23482.73,588,0.18,3314.91,20167.82,3493.81,43.67,80,2,1,2,1.9934,1.8357,0.7146,1,70.36,94867,0.4875,0.1394,0.0488,591.5,10,218,1,1,2019-07-30,0
AMEX0143143,69,M,Post-Graduate,Married,$60K-$80K,Gold,220,46891.0,608,0.3358,2505.88,44385.12,15224.37,99.51,153,0,2,3,1.5767,0.973,0.6025,2,55.61,210794,0.337,0.3007,0.2479,242.13,5,99,1,1,2021-09-30,0
AMEX0143144,26,F,Uneducated,Divorced,$120K+,Green,117,13618.98,661,0.1911,1428.75,12190.23,1888.78,60.93,31,1,2,1,0.6064,0.8411,0.7376,0,74.93,214326,0.2073,0.0416,0.2816,52.65,7,132,1,0,2011-04-29,0
AMEX0143145,48,M,Post-Graduate,Single,$80K-$120K,Gold,124,22771.82,342,0.36,874.32,21897.5,8056.56,175.14,46,1,0,4,0.6467,0.6698,0.8513,0,45.56,318439,0.319,0.2601,0.1625,578.03,6,273,1,1,2001-12-02,0
AMEX0143146,71,F,Graduate,Divorced,$40K-$60K,Green,229,15124.22,655,0.3444,594.91,14529.31,3527.04,23.67,149,0,2,3,1.9585,1.4413,0.9173,4,62.69,371630,0.369,0.2009,0.2236,387.19,0,344,1,0,2014-10-18,0
AMEX0143147,21,F,Post-Graduate,Married,$60K-$80K,Blue,251,8356.51,337,0.2792,1397.75,6958.76,1259.13,9.47,133,0,0,3,0.8748,0.7721,0.6846,0,25.97,367948,0.0864,0.1166,0.2181,129.71,7,138,1,1,2006-08-12,0
AMEX0143148,33,F,Post-Graduate,Single,Less than $40K,Green,226,13334.71,335,0.6537,3653.45,9681.26,8572.08,119.06,72,4,2,2,1.3347,1.5902,0.8583,0,32.98,304450,0.4312,0.2533,0.1619,571.95,1,253,0,1,2004-04-26,1
AMEX0143149,63,M,Some College,Married,$60K-$80K,Blue,275,3174.63,800,0.4823,903.59,2271.04,766.77,5.25,146,1,1,4,1.4776,0.6487,0.7109,0,95.78,251172,0.3378,0.3849,0.0679,99.57,5,139,0,0,2006-02-07,0
AMEX0143150,43,M,Some College,Married,$60K-$80K,Green,25,16573.92,766,0.2777,1047.12,15526.8,6038.61,86.27,70,0,1,2,0.7127,1.4083,0.8236,0,89.75,433320,0.1379,0.1109,0.116,31.75,8,193,0,0,2025-11-12,1
AMEX0143151,55,F,Post-Graduate,Divorced,$40K-$60K,Blue,235,8362.87,674,0.3892,597.12,7765.75,4156.39,115.46,36,5,3,2,1.7366,0.8019,0.8733,0,70.54,323005,0.3275,0.3233,0.0219,124.17,9,45,1,1,2021-10-08,0
AMEX0143152,39,F,Graduate,Divorced,$60K-$80K,Platinum,201,42865.69,490,0.1468,4991.38,37874.31,7368.75,184.22,40,0,1,4,1.284,1.3928,0.8183,0,53.73,134853,0.3968,0.356,0.2561,70.41,6,151,0,1,2023-07-24,0
AMEX0143153,38,M,High School,Married,Less than $40K,Gold,20,43440.14,756,0.4648,16616.59,26823.55,16361.16,106.24,154,4,0,2,1.7538,0.5929,0.888,0,74.7,435869,0.4132,0.2243,0.2613,16.57,7,269,1,1,2007-08-24,0
AMEX0143154,63,F,Post-Graduate,Single,$60K-$80K,Platinum,81,94717.36,726,0.1262,1706.28,93011.08,14574.17,158.41,92,3,1,1,1.6943,0.7526,0.4624,2,95.6,32532,0.1675,0.0405,0.1373,408.71,2,72,1,1,2003-09-10,1
AMEX0143155,38,F,High School,Divorced,$60K-$80K,Green,71,13561.95,474,0.7759,9175.67,4386.28,13568.37,155.96,87,1,3,1,1.1185,1.1366,0.7862,4,72.76,487424,0.3292,0.288,0.044,716.7,10,336,1,0,2003-09-10,0
AMEX0143156,37,F,Graduate,Married,$120K+,Green,145,17230.5,694,0.1954,1082.62,16147.88,4005.71,70.28,57,0,1,3,0.5648,0.6845,0.6885,5,6.63,149592,0.4521,0.2185,0.1986,161.1,7,71,0,1,2021-02-26,0
AMEX0143157,35,M,Uneducated,Married,$80K-$120K,Blue,48,4348.48,517,0.0696,233.83,4114.65,266.32,3.03,88,0,1,2,1.0433,1.9685,0.7309,2,70.02,204213,0.0374,0.3921,0.283,27.12,7,6,1,1,2006-02-24,0
AMEX0143158,69,M,Some College,Married,$60K-$80K,Green,24,9957.7,819,0.2161,1680.93,8276.77,2568.85,321.11,8,3,1,2,1.823,1.4789,0.5796,2,75.59,254836,0.3389,0.2215,0.1557,662.3,8,3,1,1,2025-01-11,1
AMEX0143159,58,M,Graduate,Married,$60K-$80K,Green,187,6689.52,757,0.1892,584.32,6105.2,1448.5,9.35,155,1,2,1,1.7184,1.1682,0.8184,0,72.39,299653,0.4209,0.2458,0.2587,496.55,4,8,1,1,2024-01-04,0
